File Name,UVLED ID,Average Current (A),Current Standard Deviation (A),UVLED Current Amplitude (mA),UVLED Displacement (m),UVLED Pulse Frequency (Hz),Background Corrected Current (A),Corrected Current Standard Deviation (A),Flux (photons/mm^2),Flux Error
2017-05-18_frequency-164.csv,ID 8 WL=355nm,-2.07071323333e-09,4.26376319895e-11,40.0,close,250,-1,-1,12398.782553978705,259.06731578757666
2017-05-18_frequency-165.csv,ID 8 WL=355nm,-8.44916910667e-08,2.51281781843e-11,40.0,close,10400,-1,-1,413146.08962527965,1471.806442902887
2017-05-18_frequency-166.csv,ID 8 WL=355nm,-9.17665618667e-08,2.55114170621e-11,40.0,close,11300,-1,-1,441539.8420779386,1572.2654032700113
2017-05-18_frequency-167.csv,ID 8 WL=355nm,-6.86311931333e-08,1.65856437574e-11,40.0,close,8450,-1,-1,347845.1688004568,1237.7082485718413
2017-05-18_frequency-168.csv,ID 8 WL=355nm,-6.50462197333e-08,1.50387589003e-11,40.0,close,8000,-1,-1,332476.8404916047,1182.7932622861606
2017-05-18_frequency-169.csv,ID 8 WL=355nm,-5.01340872667e-08,3.00434771549e-12,40.0,close,6150,-1,-1,265531.39110529976,942.7707337047499
2017-05-18_frequency-17.csv,ID 8 WL=355nm,-9.03821232e-08,2.42282402531e-11,40.0,close,11150,-1,-1,436041.2017009811,1552.353134462765
2017-05-18_frequency-170.csv,ID 8 WL=355nm,-3.91601785333e-08,3.73343869851e-12,40.0,close,4800,-1,-1,213036.47136549113,756.5521488044614
2017-05-18_frequency-171.csv,ID 8 WL=355nm,-5.77754842e-09,1.09669499639e-11,40.0,close,700,-1,-1,34253.176745014876,137.89049382535984
2017-05-18_frequency-172.csv,ID 8 WL=355nm,-5.42233798667e-08,9.97486481022e-12,40.0,close,6650,-1,-1,284407.46864641685,1011.0011797916936
2017-05-18_frequency-173.csv,ID 8 WL=355nm,-1.67954498667e-08,2.3072715979e-11,40.0,close,2050,-1,-1,96714.88920064928,368.1482920617712
2017-05-18_frequency-174.csv,ID 8 WL=355nm,-4.07862714667e-08,9.69226202608e-12,40.0,close,5000,-1,-1,220994.308190328,786.2855305417819
2017-05-18_frequency-175.csv,ID 8 WL=355nm,-9.86447322667e-08,2.69102725156e-11,40.0,close,12150,-1,-1,467569.73283917486,1664.7662444199837
2017-05-18_frequency-176.csv,ID 8 WL=355nm,-8.97391023333e-08,2.53794459203e-11,40.0,close,11050,-1,-1,433712.0287947712,1544.5558674434358
